G,sigma2,num_samples,M,rho,NMC,mean_emp_loss,std_emp_loss,mean_displacement,std_displacement,mean_excess_loss,std_excess_loss
4-modal,0.1,100,2,0.025,25,0.10122129336608317,0.004973302918990744,0.04353345717599964,0.0026506890090991437,0.056476366539227614,0.004075363959996147
4-modal,0.1,100,2,0.045,25,0.10121963149582099,0.004971135141223324,0.04353173770678982,0.0026460639867182585,0.056474704668965446,0.00407321946970251
4-modal,0.1,100,2,0.065,25,0.1011564177028945,0.004898745220671207,0.04346954105918071,0.0024924555120665152,0.05641149087603896,0.004000863087089604
4-modal,0.1,100,2,0.085,25,0.10101841822823092,0.00479991865149632,0.04334117589700155,0.0022405510139610965,0.05627349140137538,0.0038686779583044046
4-modal,0.1,100,2,0.1,25,0.10088664227354399,0.004751988537224393,0.043216713965555494,0.0020516789423704585,0.05614171544668845,0.0037896105250085645
4-modal,0.1,100,2,0.125,25,0.1005526679215525,0.0046599713952724725,0.042898367068609104,0.0016956287123196247,0.05580774109469695,0.0036600430164149913
4-modal,0.1,100,2,0.15,25,0.10014635620690687,0.004650382588292889,0.04251209236774378,0.001395364455658405,0.05540142938005132,0.00351037547953735
4-modal,0.1,100,2,0.175,25,0.09973690801907374,0.004731695048108343,0.04212982106346152,0.0012536065607092986,0.05499198119221819,0.0034307924055320535
4-modal,0.1,100,2,0.2,25,0.09944027334044775,0.004787765873035046,0.04184769772891461,0.0012482174839522386,0.0546953465135922,0.00343284281687113
4-modal,0.1,100,3,0.015,25,0.10526103452150394,0.007983099818793488,0.04762850897346196,0.007277033242504685,0.06051610769464841,0.007835065045813923
4-modal,0.1,100,3,0.025,25,0.10524416465271749,0.007942733317642538,0.04761204571590211,0.007232651527559386,0.06049923782586193,0.007796590209551799
4-modal,0.1,100,3,0.045,25,0.10496513579952857,0.00736730510325602,0.04733244761229113,0.006553132218391777,0.060220208972673016,0.007243980839785357
4-modal,0.1,100,3,0.065,25,0.10452584901720272,0.006633323796509047,0.04688976370853513,0.005592922982721396,0.05978092219034716,0.006522363733771025
4-modal,0.1,100,3,0.085,25,0.10400550185261266,0.005889414898642984,0.046373037245518826,0.004627379545793564,0.0592605750257571,0.005827194339855
4-modal,0.1,100,3,0.1,25,0.10356363010744818,0.005427122640415486,0.04594274812019635,0.003974228956640617,0.05881870328059263,0.00536824338900403
4-modal,0.1,100,3,0.125,25,0.10274471389733154,0.00486688345400414,0.0451411920235364,0.003048679652132884,0.05799978707047601,0.004729842677892816
4-modal,0.1,100,3,0.15,25,0.1019045248828621,0.004675277786156963,0.04430495594413891,0.002391970290970504,0.05715959805600658,0.004274305998048666
4-modal,0.1,100,3,0.175,25,0.10114523447653365,0.00471953365869309,0.04354695148925744,0.0019877817874591986,0.056400307649678114,0.0039982776624143766
4-modal,0.1,100,3,0.2,25,0.10054273689304859,0.0047983069856706905,0.04296129097413899,0.0017580999098579407,0.05579781006619305,0.0038205352175213385
4-modal,0.1,100,4,0.015,25,0.11483500369801104,0.06044044948087051,0.06748345168041711,0.061471833837729736,0.07009007687115551,0.05950604488037198
4-modal,0.1,100,4,0.025,25,0.08759135340983551,0.030986258715644244,0.039319170082429585,0.029655779617711757,0.04284642658297996,0.029250374652205053
4-modal,0.1,100,4,0.045,25,0.06998796161006506,0.015119334950752525,0.020844570424643744,0.012149985257022681,0.025243034783209505,0.012597343132053952
4-modal,0.1,100,4,0.065,25,0.06329410184052073,0.010324336829102776,0.013416194433926163,0.006678927844453583,0.01854917501366517,0.007335132901005357
4-modal,0.1,100,4,0.085,25,0.05993225161288091,0.008135327597996499,0.009523425740476675,0.0043021881095633,0.015187324786025372,0.005127671366494781
4-modal,0.1,100,4,0.1,25,0.05856161043721731,0.00725528463615801,0.007831464638768609,0.0034524555872213663,0.013816683610361775,0.004389034469057185
4-modal,0.1,100,4,0.125,25,0.0576367644695295,0.006549337538042296,0.006361961525526155,0.0029161841058418,0.012891837642673957,0.004062881136554862
4-modal,0.1,100,4,0.15,25,0.05775251822821979,0.006209900880538078,0.005938671604458871,0.0028977879593735712,0.013007591401364252,0.0041509866604474
4-modal,0.1,100,4,0.175,25,0.05853171370992959,0.006052083473939765,0.0062178117631350085,0.003065436543780566,0.013786786883074062,0.004376358376549235
4-modal,0.1,100,4,0.2,25,0.05972016943209301,0.005980533546955938,0.006931924399479349,0.0032562105074312093,0.014975242605237464,0.004582088076330839
4-modal,0.1,100,5,0.015,25,0.12613723401431753,0.06002705319800572,0.07889185618178371,0.06237932495090885,0.08139230718746202,0.0590323416875549
4-modal,0.1,100,5,0.025,25,0.09532989069038982,0.030110345823263412,0.04634776003913511,0.02850469782788437,0.05058496386353426,0.028107551138195012
4-modal,0.1,100,5,0.045,25,0.07630880675184742,0.015527981837872892,0.02641138619595742,0.012521357774465563,0.03156387992499187,0.01277900313127102
4-modal,0.1,100,5,0.065,25,0.068556251053298,0.010829923235188867,0.018051657262302255,0.007559915176684659,0.023811324226442467,0.007781394400164899
4-modal,0.1,100,5,0.085,25,0.06459677694709043,0.008944569463810618,0.013606802546277507,0.005734986186737054,0.01985185012023488,0.005951505478934279
4-modal,0.1,100,5,0.1,25,0.06283340027500853,0.008230074542014233,0.011587427764107342,0.005101164385691847,0.018088473448152984,0.005387808996019737
4-modal,0.1,100,5,0.125,25,0.061332986192496115,0.007485668502558616,0.009661552186284809,0.004612674811035578,0.016588059365640565,0.004998682657409902
4-modal,0.1,100,5,0.15,25,0.0610470230964043,0.007093912577258511,0.008908060105509489,0.004462219551893605,0.016302096269548757,0.004959147960805752
4-modal,0.1,100,5,0.175,25,0.06148582129364765,0.006855030814927312,0.00887426410857237,0.00440602069545675,0.016740894466792115,0.005016633551324064
4-modal,0.1,100,5,0.2,25,0.06235280113967281,0.0066955400816913644,0.009293887739817227,0.004381952143219504,0.01760787431281726,0.005070969400043556
4-modal,0.1,100,6,0.015,25,0.1528337104634594,0.06369037660623132,0.1078107822494259,0.06902411443512521,0.10808878363660385,0.06290214060626238
4-modal,0.1,100,6,0.025,25,0.11190394489242207,0.03412711570600925,0.06318947868346673,0.03341111391059992,0.06715901806556651,0.03251943419710697
4-modal,0.1,100,6,0.045,25,0.08544670144042411,0.01759052556313789,0.035534033560955886,0.015242557152371942,0.04070177461356856,0.01496323371718023
4-modal,0.1,100,6,0.065,25,0.07545693580515263,0.013061288831927411,0.025017770533209114,0.010269738219269102,0.030712008978297088,0.010167291987670947
4-modal,0.1,100,6,0.085,25,0.07016411474287854,0.011310911729725936,0.019335739650442364,0.00845553259400062,0.025419187916022982,0.008524610795732345
4-modal,0.1,100,6,0.1,25,0.06777312949999609,0.010480560750437098,0.016655452762685638,0.0076953786217044805,0.02302820267314055,0.007821454734899097
4-modal,0.1,100,6,0.125,25,0.06561818694452327,0.009589754676129134,0.014024564201537595,0.006933350227678251,0.020873260117667738,0.007130945657930135
4-modal,0.1,100,6,0.15,25,0.0648020711105123,0.009013555857890373,0.01273272937104324,0.006459480833221831,0.02005714428365675,0.006755118554139015
4-modal,0.1,100,6,0.175,25,0.06481240647062333,0.008578708430038504,0.01227513846606726,0.006151977535047366,0.02006747964376779,0.006505443410050495
4-modal,0.1,100,6,0.2,25,0.06531116569335882,0.008199599237578072,0.012315040103085912,0.005891131544909499,0.020566238866503276,0.006273771225766097
4-modal,0.1,100,7,0.015,25,0.20154207495085186,0.11247868674408534,0.15970113376456252,0.11962331372192132,0.15679714812399634,0.11075322128739305
4-modal,0.1,100,7,0.025,25,0.15613193511743512,0.0751884724905552,0.10596504568674549,0.0738687744974296,0.11138700829057957,0.07315391383918
4-modal,0.1,100,7,0.045,25,0.11230359907651519,0.03935436827663748,0.06125192266682657,0.03719596180793778,0.06755867224965964,0.037238483817170105
4-modal,0.1,100,7,0.065,25,0.09485093989085282,0.02659081994859103,0.04356288872536522,0.024333632200365895,0.0501060130639973,0.024492118572371095
4-modal,0.1,100,7,0.085,25,0.08582856154132752,0.020518989842891657,0.034264203962463165,0.018319659907766826,0.04108363471447199,0.018449502982572457
4-modal,0.1,100,7,0.1,25,0.08158265394790028,0.01783683791817602,0.029856060784435166,0.015733866765922856,0.03683772712104474,0.015847835782038487
4-modal,0.1,100,7,0.125,25,0.07703971176845535,0.014872970508387543,0.02505450023421101,0.012926012877556901,0.03229478494159981,0.013022169214545598
4-modal,0.1,100,7,0.15,25,0.07458468681832539,0.012860482651205072,0.0221954291265584,0.011051987951888982,0.029839759991469848,0.011181256472660725
4-modal,0.1,100,7,0.175,25,0.07334573223360262,0.011385888046004503,0.020519771099239904,0.009696013695175023,0.028600805406747077,0.009846729019002541
4-modal,0.1,100,7,0.2,25,0.07277937141285841,0.01030754051439562,0.019538180692148265,0.00865391598975148,0.02803444458600287,0.008866508818943531
4-modal,0.1,100,8,0.015,25,0.21279378734480944,0.09526321263501701,0.16970746458095584,0.1013684214077852,0.1680488605179539,0.0929724438228107
4-modal,0.1,100,8,0.025,25,0.1723320718061215,0.06993713967172101,0.1210928104818141,0.06824509475723596,0.127587144979266,0.06780553920316384
4-modal,0.1,100,8,0.045,25,0.12696732186888599,0.03960214309003981,0.07494640697518791,0.03730091041722617,0.08222239504203045,0.03743258274373117
4-modal,0.1,100,8,0.065,25,0.10791542170505157,0.028950644492141082,0.055811742671571726,0.02685854375862873,0.06317049487819602,0.026826600933990752
4-modal,0.1,100,8,0.085,25,0.09719157595947331,0.023144008420198134,0.04511098396849239,0.021420156130147156,0.05244664913261779,0.021132447559405028
4-modal,0.1,100,8,0.1,25,0.09187356113451446,0.02028552714563224,0.039707777856397806,0.01867758734309825,0.04712863430765891,0.018337382113718954
4-modal,0.1,100,8,0.125,25,0.08602456234189258,0.01694721302326951,0.033669064337406664,0.015540079760428697,0.04127963551503702,0.015093381170932351
4-modal,0.1,100,8,0.15,25,0.08248729327634363,0.014577015805308279,0.029810448817054355,0.013370851589760693,0.03774236644948809,0.012867193361273493
4-modal,0.1,100,8,0.175,25,0.08027713997104406,0.012795177801440663,0.02721170330512033,0.0117142514701794,0.03553221314418852,0.011201555363622733
4-modal,0.1,100,8,0.2,25,0.07882314340510281,0.01143742708535745,0.02537849816773217,0.010407294926187373,0.03407821657824725,0.009922847172275446
4-modal,0.1,500,1,0.015,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.025,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.045,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.065,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.085,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.1,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.125,25,0.09875782046828294,0.004796377372338943,0.04113119956942323,0.001254979096613756,0.054012893641427404,0.003415051217016969
4-modal,0.1,500,1,0.15,25,0.09875588947641388,0.004796288481955032,0.04112975214281185,0.001256041719899473,0.05401096264955835,0.003416058905878755
4-modal,0.1,500,1,0.175,25,0.09874809532854752,0.004793682894074443,0.04112443551841019,0.0012529599779045153,0.05400316850169198,0.0034159284558241795
4-modal,0.1,500,1,0.2,25,0.09873836786609386,0.0047903412043772175,0.041117057566876704,0.0012525920535631683,0.0539934410392383,0.003417825695371322
4-modal,0.1,500,2,0.015,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.025,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.045,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.065,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.085,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.1,25,0.09905581145734478,0.00504455845916111,0.04142359753796807,0.001477948033077722,0.05431088463048923,0.0034885763098013198
4-modal,0.1,500,2,0.125,25,0.09905428464840246,0.005041333580220508,0.04142239650799964,0.0014747882835121776,0.054309357821546916,0.0034860781636656176
4-modal,0.1,500,2,0.15,25,0.09899398671470706,0.004976556772964455,0.04136447861530554,0.0014308970717656993,0.054249059887851524,0.0034732690585971278
4-modal,0.1,500,2,0.175,25,0.09888237995562284,0.0048947845837558745,0.04125660775203286,0.0013695721403752783,0.05413745312876728,0.003453507539812191
4-modal,0.1,500,2,0.2,25,0.09882880573732672,0.004869134437864721,0.04120658319443473,0.001347678983754228,0.05408387891047117,0.003448088101963757
4-modal,0.1,500,3,0.015,25,0.09954659007798596,0.004958933365971387,0.041873826449005634,0.0014472286027627096,0.0548016632511304,0.0034779815090329185
4-modal,0.1,500,3,0.025,25,0.09954659007798596,0.004958933365971387,0.041873826449005634,0.0014472286027627096,0.0548016632511304,0.0034779815090329185
4-modal,0.1,500,3,0.045,25,0.09954659007798596,0.004958933365971387,0.041873826449005634,0.0014472286027627096,0.0548016632511304,0.0034779815090329185
4-modal,0.1,500,3,0.065,25,0.09954659007798596,0.004958933365971387,0.041873826449005634,0.0014472286027627096,0.0548016632511304,0.0034779815090329185
4-modal,0.1,500,3,0.085,25,0.09954659007798596,0.004958933365971387,0.041873826449005634,0.0014472286027627096,0.0548016632511304,0.0034779815090329185
4-modal,0.1,500,3,0.1,25,0.09954622170080364,0.004958946656620815,0.04187329163155094,0.0014465613166465517,0.054801294873948116,0.0034777092513392405
4-modal,0.1,500,3,0.125,25,0.09951723514800415,0.004957492119474882,0.04184300396226728,0.0014137771068075387,0.0547723083211486,0.003464071272577044
4-modal,0.1,500,3,0.15,25,0.09936340268992215,0.004910153938630511,0.04169547688812385,0.001334120611402829,0.0546184758630666,0.0034626258060954976
4-modal,0.1,500,3,0.175,25,0.09913724432879713,0.0048540692079951965,0.04148352962194313,0.001287502662793532,0.05439231750194158,0.0034553238626812382
4-modal,0.1,500,3,0.2,25,0.09901935402878795,0.004836232089721195,0.041373361158787425,0.001270562366541146,0.05427442720193242,0.003444596117710571
4-modal,0.1,500,4,0.015,25,0.05688282313757297,0.010374720220819374,0.007690721033953602,0.0071885195896937105,0.012137896310717428,0.006716806507599207
4-modal,0.1,500,4,0.025,25,0.05611578919376295,0.00929235993857954,0.006883544681699074,0.005414747633912139,0.011370862366907396,0.005144843922100003
4-modal,0.1,500,4,0.045,25,0.054474669127596326,0.008138593522370424,0.0050646022639641705,0.0031606070777049407,0.009729742300740784,0.0032867368555083818
4-modal,0.1,500,4,0.065,25,0.05299828964518077,0.007305216298675334,0.003338524893683727,0.0017525932671288607,0.008253362818325217,0.002142620480479473
4-modal,0.1,500,4,0.085,25,0.05233156157358466,0.0065898034247926845,0.0021754158162303637,0.0010003911288001628,0.00758663474672912,0.0014774639775224007
4-modal,0.1,500,4,0.1,25,0.05224314795639485,0.006146651936452367,0.0017085627705441672,0.0006908671224768542,0.007498221129539302,0.0012122795188368304
4-modal,0.1,500,4,0.125,25,0.052770548531747806,0.005659599674591041,0.0016028646952295478,0.0005629420787654179,0.008025621704892263,0.0012476647579795427
4-modal,0.1,500,4,0.15,25,0.05388486937707923,0.005362228746213102,0.002128325584766101,0.0006998874178472386,0.009139942550223693,0.0014582210076253353
4-modal,0.1,500,4,0.175,25,0.05536899501457551,0.005121735803866993,0.0030806400390189148,0.0008790032870281619,0.01062406818771997,0.0017237578312705212
4-modal,0.1,500,4,0.2,25,0.05710508881434856,0.004956428177399029,0.004319368383797035,0.0010457630960116855,0.012360161987493007,0.001939565121649091
4-modal,0.1,500,5,0.015,25,0.0582257905416177,0.011750909247538523,0.009417216594490052,0.008258695085410791,0.013480863714762165,0.007514486842443599
4-modal,0.1,500,5,0.025,25,0.05714548668058238,0.010233107096509632,0.00819730468437744,0.005939346954235864,0.012400559853726838,0.0056780062507389255
4-modal,0.1,500,5,0.045,25,0.055181304313967824,0.008510292982183261,0.0059779304409995375,0.00328728518455138,0.010436377487112283,0.003537007168086845
4-modal,0.1,500,5,0.065,25,0.05367856413414652,0.007525910781944056,0.004101844428466232,0.0019050123461160733,0.008933637307290973,0.002438811110081401
4-modal,0.1,500,5,0.085,25,0.05288429528307109,0.006684505538637536,0.0027985481752186648,0.0011132436122709907,0.008139368456215547,0.0017241974018040573
4-modal,0.1,500,5,0.1,25,0.052729787429079265,0.006187469564494303,0.002255182330364218,0.0007864404138148989,0.007984860602223727,0.001446509065486656
4-modal,0.1,500,5,0.125,25,0.053197233267601625,0.005659124724779203,0.002078491704944188,0.0006541938861916768,0.008452306440746082,0.0014251609175799044
4-modal,0.1,500,5,0.15,25,0.05425912690783365,0.005322323183988312,0.0025534043238327666,0.0007375825154714247,0.009514200080978108,0.0015751773840246871
4-modal,0.1,500,5,0.175,25,0.055720672669849584,0.005068008375515303,0.0034686986435906076,0.0008822681026736293,0.010975745842994045,0.0017917555964787509
4-modal,0.1,500,5,0.2,25,0.05742170229789151,0.004890056597073607,0.004669488607341865,0.0010263687739134374,0.012676775471035967,0.0019771716427044663
4-modal,0.1,500,6,0.015,25,0.0595705802751348,0.012533107718471038,0.010799523215945562,0.008676348455285966,0.01482565344827925,0.008194799050053925
4-modal,0.1,500,6,0.025,25,0.05837651274917712,0.010815965371755805,0.009520771763391344,0.0060996947804686395,0.013631585922321577,0.005957433360168173
4-modal,0.1,500,6,0.045,25,0.05634935082395393,0.008942562419035537,0.007196239888796415,0.0036114319444062143,0.011604423997098394,0.0037306402930690325
4-modal,0.1,500,6,0.065,25,0.05479737461704351,0.007974788771880247,0.005174204405687277,0.00234345472271199,0.010052447790187975,0.0027713011084666895
4-modal,0.1,500,6,0.085,25,0.05385766418158664,0.0071596096438647895,0.003762495176416797,0.0015291563208594417,0.009112737354731096,0.002128842478132803
4-modal,0.1,500,6,0.1,25,0.053681723721991696,0.006641239855054091,0.0031684579553779195,0.0011988225353782784,0.008936796895136155,0.0017920660354982187
4-modal,0.1,500,6,0.125,25,0.054080456473977835,0.006046746109905064,0.0029270545610105315,0.0010319024066354821,0.009335529647122287,0.0016558053802816167
4-modal,0.1,500,6,0.15,25,0.05512524820762775,0.005691434828383081,0.003365163913463639,0.0010484808338362113,0.010380321380772203,0.001753990211645062
4-modal,0.1,500,6,0.175,25,0.056543102532677414,0.0054322665750756935,0.0042284669015579795,0.001126270931670185,0.011798175705821872,0.0019066327933043347
4-modal,0.1,500,6,0.2,25,0.05818684300722745,0.005221482126557659,0.0053746337480110795,0.0012105218082398262,0.013441916180371903,0.002050307827137183
4-modal,0.1,500,7,0.015,25,0.064160496034507,0.013302484536703865,0.015304381526793046,0.01017294741744127,0.01941556920765147,0.010166385891702672
4-modal,0.1,500,7,0.025,25,0.062098214476840455,0.010937854329811968,0.01325924286116318,0.007423020398926082,0.017353287649984915,0.007391828926152579
4-modal,0.1,500,7,0.045,25,0.05930285437064613,0.009021535672207688,0.010139337106312317,0.004821086973070902,0.014557927543790577,0.005177930750686416
4-modal,0.1,500,7,0.065,25,0.057349770393362795,0.008215078529022852,0.007757391391174659,0.0035927258341226544,0.012604843566507264,0.004317850335104188
4-modal,0.1,500,7,0.085,25,0.056080831355911895,0.0073304965670468614,0.006019487484610318,0.0028409733271446457,0.011335904529056352,0.0035338328361986843
4-modal,0.1,500,7,0.1,25,0.05566711980416236,0.006835124528001731,0.005212093801624855,0.0025352740505616396,0.01092219297730682,0.0031921938768199845
4-modal,0.1,500,7,0.125,25,0.05582225887109021,0.006288607359456119,0.0047134240747824735,0.002287500104829579,0.011077332044234667,0.0029758402645194753
4-modal,0.1,500,7,0.15,25,0.0566882099545226,0.0059376265138897846,0.004950775667827074,0.0021506993351348242,0.011943283127667056,0.0029093172979517126
4-modal,0.1,500,7,0.175,25,0.05796533595838413,0.005682370250936456,0.0056500895584757505,0.0020809088632330343,0.013220409131528586,0.0029124113725150034
4-modal,0.1,500,7,0.2,25,0.059489865286389554,0.005474577716913201,0.006661815719920826,0.0020300754936685432,0.014744938459534005,0.002919996787934512
4-modal,0.1,500,8,0.015,25,0.06201844386033187,0.00907079478216277,0.0131923164798677,0.0067597862344599205,0.017273517033476328,0.006826879162407253
4-modal,0.1,500,8,0.025,25,0.06181421152189187,0.008887506359127146,0.012912694809510707,0.006383714612826925,0.01706928469503632,0.006594678366516577
4-modal,0.1,500,8,0.045,25,0.06042183631662516,0.00837343038930055,0.011286672634213275,0.004941204296502192,0.015676909489769627,0.005656316107800847
4-modal,0.1,500,8,0.065,25,0.058997226856158526,0.007981618880181007,0.009483380719263811,0.003835212500708954,0.014252300029302986,0.004776072898502854
4-modal,0.1,500,8,0.085,25,0.05809178147452648,0.007330077248203927,0.008166265252333806,0.003087377673344205,0.013346854647670941,0.003813922593581716
4-modal,0.1,500,8,0.1,25,0.05795323333392659,0.0070045817074053185,0.007628482185947588,0.002791535188361758,0.013208306507071037,0.003396921237759512
4-modal,0.1,500,8,0.125,25,0.05838321250662503,0.006702274390007004,0.0073650178443267775,0.0025640564041737733,0.013638285679769485,0.003115450449911228
4-modal,0.1,500,8,0.15,25,0.05928768285759314,0.006485785569361723,0.007614405723083705,0.0024394810026673814,0.014542756030737593,0.0030314363830060385
4-modal,0.1,500,8,0.175,25,0.06045881095068145,0.006279242989091123,0.008202009216692278,0.0023076413789404233,0.015713884123825905,0.0029725855623522987
4-modal,0.1,500,8,0.2,25,0.06179798192958935,0.006048331101585111,0.009034808856397854,0.0021626647384075867,0.017053055102733812,0.0029132169951137936
4-modal,0.1,1000,1,0.015,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.025,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.045,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.065,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.085,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.1,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.125,25,0.0987126711013412,0.004755553922730738,0.04110798493232795,0.001260897611206549,0.05396774427448566,0.003417643150450289
4-modal,0.1,1000,1,0.15,25,0.09871274473335713,0.004756228324727187,0.041108035688176295,0.0012607427897038267,0.05396781790650158,0.003416647416546642
4-modal,0.1,1000,1,0.175,25,0.09870876230871493,0.004757585741526569,0.04110439712905874,0.0012598870472152659,0.053963835481859394,0.0034191178328258002
4-modal,0.1,1000,1,0.2,25,0.0987053525513727,0.004758809300170013,0.04110095046861324,0.001258931609558926,0.05396042572451716,0.0034207071651418865
4-modal,0.1,1000,2,0.015,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.025,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.045,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.065,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.085,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.1,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.125,25,0.0987996416588459,0.004788313741093718,0.041190446275902425,0.001311520755580035,0.05405471483199035,0.003465171027851229
4-modal,0.1,1000,2,0.15,25,0.09879438536386981,0.004786395529781589,0.041184989796010096,0.0013112006055064295,0.054049458537014275,0.0034662900805402194
4-modal,0.1,1000,2,0.175,25,0.09875768460876846,0.004786943228964886,0.04115072067083075,0.0012947090041352525,0.05401275778191291,0.0034537444449165774
4-modal,0.1,1000,2,0.2,25,0.09873975284857582,0.004786165278172482,0.04113325543872965,0.0012866723328408278,0.053994826021720295,0.0034480121034387978
4-modal,0.1,1000,3,0.015,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.025,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.045,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.065,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.085,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.1,25,0.09915761479297974,0.00474121646351779,0.041494920367240694,0.0013065993978715388,0.054412687966124175,0.0036116342696214726
4-modal,0.1,1000,3,0.125,25,0.09915757110188793,0.004741205768856538,0.041494875233852646,0.001306584174213483,0.05441264427503238,0.003611635090040823
4-modal,0.1,1000,3,0.15,25,0.09911544767874116,0.004733705256099844,0.04145504783395538,0.001290435818790328,0.054370520851885616,0.00360131341924827
4-modal,0.1,1000,3,0.175,25,0.09896430348370844,0.00474185946629354,0.04131582649589648,0.0012675377204367881,0.05421937665685288,0.0035442378746065144
4-modal,0.1,1000,3,0.2,25,0.09890110656230383,0.004748057005606146,0.041258518756740026,0.0012597085286845777,0.054156179735448305,0.0035191132516331296
4-modal,0.1,1000,4,0.015,25,0.053396325141358544,0.008006617381883008,0.0037014107443433127,0.0017594003199625475,0.008651398314503005,0.002810359915008082
4-modal,0.1,1000,4,0.025,25,0.05338709257642313,0.00800094818510881,0.0036778104184428595,0.0017351917728524646,0.008642165749567585,0.0028074603757641905
4-modal,0.1,1000,4,0.045,25,0.05281294558485141,0.007695353151438595,0.003131908561018011,0.001337737556932279,0.008068018757995865,0.002360024890007969
4-modal,0.1,1000,4,0.065,25,0.05187039756426266,0.006810342683621038,0.002056872043486474,0.0007894472197244996,0.007125470737407109,0.001279597636249373
4-modal,0.1,1000,4,0.085,25,0.05145846413306964,0.006118545091633894,0.0012609563880935314,0.00042838815332251357,0.006713537306214106,0.0005417358522291715
4-modal,0.1,1000,4,0.1,25,0.051560714061078,0.005742442617520547,0.0010014785290818357,0.00028595328712673957,0.006815787234222449,0.0005130600176898159
4-modal,0.1,1000,4,0.125,25,0.052308326573439326,0.005337989337238824,0.0011295120225811946,0.0003238321155118511,0.00756339974658378,0.0009454146882954392
4-modal,0.1,1000,4,0.15,25,0.05357800312336016,0.0050567033719651575,0.0017859167557007071,0.00047536432121106896,0.008833076296504611,0.001383943903165571
